date,demand,net_generation,total_interchange,ng_nuclear,ng_hydro,ng_solar,ng_wind,ng_natural_gas,temperature_2m,temp_max,temp_min,apparent_temperature,relative_humidity_2m,dew_point_2m,precipitation,rain,snowfall,snow_depth,cloud_cover,wind_speed_10m,wind_gusts_10m,weather_code,year,NYNGSP,NYPOP,is_holiday,month,day_of_month,day_of_week,week_of_year,quarter,is_weekend,demand_lag_3d,demand_lag_4d,demand_lag_5d,demand_lag_6d,demand_lag_7d,demand_lag_14d,demand_lag_21d,demand_lag_28d,demand_roll_mean_7d,demand_roll_std_7d,demand_roll_mean_30d,demand_roll_min_30d,demand_roll_max_30d,temperature_2m_lag_1d,temperature_2m_lag_2d,apparent_temperature_lag_1d,apparent_temperature_lag_2d,relative_humidity_2m_lag_1d,relative_humidity_2m_lag_2d,dew_point_2m_lag_1d,dew_point_2m_lag_2d,target_day1,target_day2,target_day3
2015-12-09,422253.0,350288.0,-71965.0,0.0,0.0,0.0,0.0,0.0,6.741666666666667,10.5,3.1,4.104166666666667,80.16666666666667,3.4,0.0,0.0,0.0,0.0,67.25,7.487500000000001,22.7,3.0,2015,1434606.3,19653431,0,12,9,2,50,4,0,390027.0,388620.0,417293.0,417907.0,419299.0,419503.0,410095.0,402057.0,412340.1428571429,16188.3439180625,397957.1,363886.0,429081.0,5.525,5.570833333333333,2.4125,2.7916666666666665,76.79166666666667,79.54166666666667,1.7208333333333332,2.0166666666666666,409706.0,407988.0,380625.0
2015-12-10,409706.0,356111.0,-53595.0,0.0,0.0,0.0,0.0,0.0,9.279166666666669,13.6,6.2,7.583333333333333,88.08333333333333,7.324999999999999,0.1,0.1,0.0,0.0,60.958333333333336,6.795833333333333,21.6,51.0,2015,1434606.3,19653431,0,12,10,3,50,4,0,424251.0,390027.0,388620.0,417293.0,417907.0,368572.0,406918.0,408918.0,412049.5714285714,15912.224481584217,399683.9666666667,363886.0,429081.0,6.741666666666667,5.525,4.104166666666667,2.4125,80.16666666666667,76.79166666666667,3.4,1.7208333333333332,407988.0,380625.0,373300.0
2015-12-11,407988.0,352343.0,-55645.0,0.0,0.0,0.0,0.0,0.0,9.604166666666666,15.4,5.2,7.712499999999999,88.625,7.679166666666667,0.0,0.0,0.0,0.0,75.5,8.875,22.7,3.0,2015,1434606.3,19653431,0,12,11,4,50,4,0,424643.0,424251.0,390027.0,388620.0,417293.0,370528.0,397269.0,400794.0,411720.0,15572.436535963585,401709.2,368572.0,429081.0,9.279166666666669,6.741666666666667,7.583333333333333,4.104166666666667,88.08333333333333,80.16666666666667,7.324999999999999,3.4,380625.0,373300.0,410535.0
2015-12-12,380625.0,324899.0,-55726.0,0.0,0.0,0.0,0.0,0.0,11.508333333333333,16.2,7.3,10.3375,87.91666666666667,9.458333333333334,0.0,0.0,0.0,0.0,83.04166666666667,7.0625,20.9,3.0,2015,1434606.3,19653431,0,12,12,5,50,4,1,422253.0,424643.0,424251.0,390027.0,388620.0,373654.0,378777.0,380817.0,412142.0,15849.610605099437,402353.2,368572.0,429081.0,9.604166666666666,9.279166666666669,7.712499999999999,7.583333333333333,88.625,88.08333333333333,7.679166666666667,7.324999999999999,373300.0,410535.0,412044.0
2015-12-13,373300.0,318255.0,-55045.0,0.0,0.0,0.0,0.0,0.0,12.083333333333334,17.2,9.6,11.220833333333331,91.25,10.645833333333334,0.0,0.0,0.0,0.0,85.58333333333333,7.3,18.7,3.0,2015,1434606.3,19653431,0,12,13,6,50,4,1,409706.0,422253.0,424643.0,424251.0,390027.0,381683.0,376021.0,369631.0,410970.4285714286,15654.348446539085,402390.1,368572.0,429081.0,11.508333333333333,9.604166666666666,10.3375,7.712499999999999,87.91666666666667,88.625,9.458333333333334,7.679166666666667,410535.0,412044.0,419326.0
2015-12-14,410535.0,356535.0,-54000.0,0.0,0.0,0.0,0.0,0.0,13.4625,16.1,10.8,12.820833333333333,92.91666666666669,12.325,4.3,4.3,0.0,0.0,96.875,9.470833333333331,53.3,61.0,2015,1434606.3,19653431,0,12,14,0,51,4,0,407988.0,409706.0,422253.0,424643.0,424251.0,426285.0,422295.0,399038.0,409641.1428571429,15421.320300462903,402587.8,368572.0,429081.0,12.083333333333334,11.508333333333333,11.220833333333331,10.3375,91.25,87.91666666666667,10.645833333333334,9.458333333333334,412044.0,419326.0,424130.0
2015-12-15,412044.0,367327.0,-44717.0,0.0,0.0,0.0,0.0,0.0,13.829166666666666,17.2,10.3,10.708333333333334,69.125,7.879166666666666,1.9,1.9,0.0,0.0,64.83333333333333,18.691666666666663,47.2,53.0,2015,1434606.3,19653431,0,12,15,1,51,4,0,380625.0,407988.0,409706.0,422253.0,424643.0,426950.0,429081.0,408818.0,408499.0,17406.030497118263,401644.7,368572.0,429081.0,13.4625,12.083333333333334,12.820833333333333,11.220833333333331,92.91666666666669,91.25,12.325,10.645833333333334,419326.0,424130.0,422145.0
2015-12-16,419326.0,354912.0,-64414.0,0.0,0.0,0.0,0.0,0.0,7.945833333333333,9.9,4.9,4.983333333333333,68.66666666666667,2.466666666666667,0.0,0.0,0.0,0.0,48.91666666666666,8.458333333333334,30.2,3.0,2015,1434606.3,19653431,0,12,16,2,51,4,0,373300.0,380625.0,407988.0,409706.0,422253.0,419299.0,419503.0,410095.0,406109.4285714286,21117.148804206267,400728.2333333333,368572.0,429081.0,13.829166666666666,13.4625,10.708333333333334,12.820833333333333,69.125,92.91666666666669,7.879166666666666,12.325,424130.0,422145.0,412628.0
2015-12-17,424130.0,362987.0,-61143.0,0.0,0.0,0.0,0.0,0.0,10.408333333333331,12.8,7.6,9.245833333333334,93.45833333333331,9.379166666666666,19.0,19.0,0.0,0.0,96.58333333333331,7.020833333333333,16.9,63.0,2015,1434606.3,19653431,0,12,17,3,51,4,0,410535.0,373300.0,380625.0,407988.0,409706.0,417907.0,368572.0,406918.0,404150.0,19745.03054779289,401718.8333333333,368572.0,429081.0,7.945833333333333,13.829166666666666,4.983333333333333,10.708333333333334,68.66666666666667,69.125,2.466666666666667,7.879166666666666,422145.0,412628.0,406427.0
2015-12-18,422145.0,362988.0,-59157.0,0.0,0.0,0.0,0.0,0.0,7.970833333333334,11.5,3.1,4.8,73.91666666666667,3.2375000000000003,0.1,0.1,0.0,0.0,75.41666666666667,12.379166666666668,34.9,51.0,2015,1434606.3,19653431,0,12,18,4,51,4,0,412044.0,410535.0,373300.0,380625.0,407988.0,417293.0,370528.0,397269.0,402350.1428571429,18068.726088912023,403132.6,368572.0,429081.0,10.408333333333331,7.945833333333333,9.245833333333334,4.983333333333333,93.45833333333331,68.66666666666667,9.379166666666666,2.466666666666667,412628.0,406427.0,431984.0
2015-12-19,412628.0,355423.0,-57205.0,0.0,0.0,0.0,0.0,0.0,2.283333333333333,4.3,0.7,-3.654166666666667,47.625,-7.945833333333333,0.0,0.0,0.0,0.0,52.958333333333336,19.625,52.2,3.0,2015,1434606.3,19653431,0,12,19,5,51,4,1,419326.0,412044.0,410535.0,373300.0,380625.0,388620.0,373654.0,378777.0,401932.0,17558.024158010277,403808.8666666666,368572.0,429081.0,7.970833333333334,10.408333333333331,4.8,9.245833333333334,73.91666666666667,93.45833333333331,3.2375000000000003,9.379166666666666,406427.0,431984.0,419394.0
2015-12-20,406427.0,353365.0,-53062.0,0.0,0.0,0.0,0.0,0.0,1.65,5.1,-1.2,-2.7916666666666665,59.5,-5.591666666666666,0.0,0.0,0.0,0.0,28.791666666666668,10.841666666666669,35.3,3.0,2015,1434606.3,19653431,0,12,20,6,51,4,1,424130.0,419326.0,412044.0,410535.0,373300.0,390027.0,381683.0,376021.0,403992.5714285714,19374.810621499983,404319.26666666666,368572.0,429081.0,2.283333333333333,7.970833333333334,-3.654166666666667,4.8,47.625,73.91666666666667,-7.945833333333333,3.2375000000000003,431984.0,419394.0,414416.0
2015-12-21,431984.0,391431.0,-40553.0,0.0,0.0,0.0,0.0,0.0,6.195833333333333,10.6,0.3,2.3875,70.83333333333333,1.2458333333333331,0.0,0.0,0.0,0.0,98.08333333333331,13.241666666666667,35.3,3.0,2015,1434606.3,19653431,0,12,21,0,52,4,0,422145.0,424130.0,419326.0,412044.0,410535.0,424251.0,426285.0,422295.0,406015.0,20563.784557645897,404720.93333333335,368572.0,429081.0,1.65,2.283333333333333,-2.7916666666666665,-3.654166666666667,59.5,47.625,-5.591666666666666,-7.945833333333333,419394.0,414416.0,388312.0
2015-12-22,419394.0,367925.0,-51469.0,0.0,0.0,0.0,0.0,0.0,11.591666666666669,14.0,9.5,10.170833333333333,92.91666666666669,10.4875,7.2,7.2,0.0,0.0,100.0,10.879166666666668,47.5,61.0,2015,1434606.3,19653431,0,12,22,1,52,4,0,412628.0,422145.0,424130.0,419326.0,412044.0,424643.0,426950.0,429081.0,410586.8571428572,17272.241395067114,404911.26666666666,368572.0,429081.0,6.195833333333333,1.65,2.3875,-2.7916666666666665,70.83333333333333,59.5,1.2458333333333331,-5.591666666666666,414416.0,388312.0,358028.0
2015-12-23,414416.0,363851.0,-50565.0,0.0,0.0,0.0,0.0,0.0,11.408333333333331,16.1,9.5,10.5375,99.41666666666669,11.320833333333333,21.3,21.3,0.0,0.0,100.0,8.862499999999999,46.4,63.0,2015,1434606.3,19653431,0,12,23,2,52,4,0,406427.0,412628.0,422145.0,424130.0,419326.0,422253.0,419299.0,419503.0,415319.28571428574,6585.406484901167,405216.5333333333,368572.0,429081.0,11.591666666666669,6.195833333333333,10.170833333333333,2.3875,92.91666666666669,70.83333333333333,10.4875,1.2458333333333331,388312.0,358028.0,371310.0
2015-12-24,388312.0,345170.0,-43142.0,0.0,0.0,0.0,0.0,0.0,17.7,20.1,13.8,17.895833333333332,93.79166666666669,16.675,4.0,4.0,0.0,0.0,100.0,14.616666666666667,60.5,63.0,2015,1434606.3,19653431,0,12,24,3,52,4,0,431984.0,406427.0,412628.0,422145.0,424130.0,409706.0,417907.0,368572.0,418383.4285714286,8653.573286163339,406990.1,368572.0,431984.0,11.408333333333331,11.591666666666669,10.5375,10.170833333333333,99.41666666666669,92.91666666666669,11.320833333333333,10.4875,358028.0,371310.0,375553.0
2015-12-25,358028.0,318764.0,-39264.0,0.0,0.0,0.0,0.0,0.0,13.879166666666668,17.6,11.3,14.191666666666668,94.70833333333331,13.025,3.8,3.8,0.0,0.0,99.66666666666669,4.408333333333333,12.2,61.0,2015,1434606.3,19653431,1,12,25,4,52,4,0,419394.0,431984.0,406427.0,412628.0,422145.0,407988.0,417293.0,370528.0,419433.4285714286,8189.64166609264,408435.8666666666,368572.0,431984.0,17.7,11.408333333333331,17.895833333333332,10.5375,93.79166666666669,99.41666666666669,16.675,11.320833333333333,371310.0,375553.0,419961.0
2015-12-26,371310.0,316916.0,-54394.0,0.0,0.0,0.0,0.0,0.0,9.925,12.8,8.9,6.9125000000000005,67.83333333333333,4.054166666666666,0.0,0.0,0.0,0.0,99.625,11.483333333333334,34.9,3.0,2015,1434606.3,19653431,0,12,26,5,52,4,1,414416.0,419394.0,431984.0,406427.0,412628.0,380625.0,388620.0,373654.0,418732.0,8407.738677350711,408173.2333333333,368572.0,431984.0,13.879166666666668,17.7,14.191666666666668,17.895833333333332,94.70833333333331,93.79166666666669,13.025,16.675,375553.0,419961.0,430550.0
2015-12-27,375553.0,326255.0,-49298.0,0.0,0.0,0.0,0.0,0.0,11.8375,15.8,7.9,10.1625,91.79166666666669,10.545833333333333,4.800000000000001,4.800000000000001,0.0,0.0,100.0,12.9375,44.3,61.0,2015,1434606.3,19653431,0,12,27,6,52,4,1,388312.0,414416.0,419394.0,431984.0,406427.0,373300.0,390027.0,381683.0,413615.1428571429,13766.522345027395,406814.26666666666,368572.0,431984.0,9.925,13.879166666666668,6.9125000000000005,14.191666666666668,67.83333333333333,94.70833333333331,4.054166666666666,13.025,419961.0,430550.0,419501.0
2015-12-28,419961.0,364643.0,-55318.0,0.0,0.0,0.0,0.0,0.0,4.325,6.8,3.2,-0.6124999999999999,58.833333333333336,-3.2625,0.3,0.3,0.0,0.0,84.79166666666667,16.395833333333332,46.4,51.0,2015,1434606.3,19653431,0,12,28,0,53,4,0,358028.0,388312.0,414416.0,419394.0,431984.0,410535.0,424251.0,426285.0,404455.5714285714,24382.3384567393,404765.1,358028.0,431984.0,11.8375,9.925,10.1625,6.9125000000000005,91.79166666666669,67.83333333333333,10.545833333333333,4.054166666666666,430550.0,419501.0,406198.0
2015-12-29,430550.0,382777.0,-47773.0,0.0,0.0,0.0,0.0,0.0,6.058333333333334,10.2,3.0,2.5916666666666663,90.91666666666669,4.645833333333333,10.7,10.7,0.0,0.0,99.54166666666669,15.133333333333333,59.8,61.0,2015,1434606.3,19653431,0,12,29,1,53,4,0,371310.0,358028.0,388312.0,414416.0,419394.0,412044.0,424643.0,426950.0,398553.0,26941.134726163054,404856.3666666666,358028.0,431984.0,4.325,11.8375,-0.6124999999999999,10.1625,58.833333333333336,91.79166666666669,-3.2625,10.545833333333333,419501.0,406198.0,388811.0
2015-12-30,419501.0,364944.0,-54557.0,0.0,0.0,0.0,0.0,0.0,6.7875000000000005,9.0,4.0,4.566666666666666,89.08333333333333,5.0875,1.7,1.7,0.0,0.0,88.33333333333333,6.8500000000000005,20.5,61.0,2015,1434606.3,19653431,0,12,30,2,53,4,0,375553.0,371310.0,358028.0,388312.0,414416.0,419326.0,422253.0,419299.0,394142.4285714286,27945.711011751213,405023.8666666666,358028.0,431984.0,6.058333333333334,4.325,2.5916666666666663,-0.6124999999999999,90.91666666666669,58.833333333333336,4.645833333333333,-3.2625,406198.0,388811.0,402027.0
2015-12-31,406198.0,355155.0,-51043.0,0.0,0.0,0.0,0.0,0.0,7.341666666666666,9.7,3.9,4.470833333333333,79.375,3.7708333333333335,2.4,2.4,0.0,0.0,87.29166666666667,9.904166666666669,31.0,61.0,2015,1434606.3,19653431,0,12,31,3,53,4,0,419961.0,375553.0,371310.0,358028.0,388312.0,424130.0,409706.0,417907.0,392424.8571428572,25494.248779076715,406567.43333333335,358028.0,431984.0,6.7875000000000005,6.058333333333334,4.566666666666666,2.5916666666666663,89.08333333333333,90.91666666666669,5.0875,4.645833333333333,388811.0,402027.0,399079.0
2016-01-01,388811.0,343150.0,-45661.0,0.0,0.0,0.0,0.0,0.0,3.225,6.2,0.6,-1.3458333333333332,62.25,-3.595833333333333,0.0,0.0,0.0,0.0,78.79166666666667,13.445833333333333,41.4,3.0,2016,1498474.7,19657321,1,1,1,4,53,1,0,430550.0,419961.0,375553.0,371310.0,358028.0,422145.0,407988.0,417293.0,394018.5714285714,27713.272090323677,408196.3333333333,358028.0,431984.0,7.341666666666666,6.7875000000000005,4.470833333333333,4.566666666666666,79.375,89.08333333333333,3.7708333333333335,5.0875,402027.0,399079.0,457659.0
2016-01-02,402027.0,354791.0,-47236.0,0.0,0.0,0.0,0.0,0.0,1.0583333333333331,4.2,-1.5,-3.625,59.5,-6.095833333333334,0.0,0.0,0.0,0.0,12.5,12.166666666666666,31.3,3.0,2016,1498474.7,19657321,0,1,2,5,53,1,1,419501.0,430550.0,419961.0,375553.0,371310.0,412628.0,380625.0,388620.0,394745.0,28395.298566252117,407970.2,358028.0,431984.0,3.225,7.341666666666666,-1.3458333333333332,4.470833333333333,62.25,79.375,-3.595833333333333,3.7708333333333335,399079.0,457659.0,484990.0
2016-01-03,399079.0,347593.0,-51486.0,0.0,0.0,0.0,0.0,0.0,1.929166666666667,6.5,-1.0,-2.6791666666666667,66.75,-3.8333333333333335,0.0,0.0,0.0,0.0,10.875,13.354166666666666,38.2,3.0,2016,1498474.7,19657321,0,1,3,6,53,1,1,406198.0,419501.0,430550.0,419961.0,375553.0,406427.0,373300.0,390027.0,397300.1428571429,28524.388158371752,407278.4666666667,358028.0,431984.0,1.0583333333333331,3.225,-3.625,-1.3458333333333332,59.5,62.25,-6.095833333333334,-3.595833333333333,457659.0,484990.0,465173.0
2016-01-04,457659.0,394178.0,-63481.0,0.0,0.0,0.0,0.0,0.0,-2.4166666666666665,-0.4,-7.9,-8.541666666666666,50.75,-11.9125,0.0,0.0,0.0,0.0,14.666666666666666,19.191666666666663,51.1,2.0,2016,1498474.7,19657321,0,1,4,0,1,1,0,388811.0,406198.0,419501.0,430550.0,419961.0,431984.0,410535.0,424251.0,401697.7142857143,23367.492446517088,406262.2,358028.0,431984.0,1.929166666666667,1.0583333333333331,-2.6791666666666667,-3.625,66.75,59.5,-3.8333333333333335,-6.095833333333334,484990.0,465173.0,450001.0
2016-01-05,484990.0,410985.0,-74005.0,0.0,0.0,0.0,0.0,0.0,-6.004166666666666,-1.4,-10.0,-11.791666666666666,39.04166666666666,-18.091666666666665,0.0,0.0,0.0,0.0,0.75,14.004166666666668,50.4,0.0,2016,1498474.7,19657321,0,1,5,1,1,1,0,402027.0,388811.0,406198.0,419501.0,430550.0,419394.0,412044.0,424643.0,406085.8571428572,19227.336810111403,405732.8666666666,358028.0,431984.0,-2.4166666666666665,1.929166666666667,-8.541666666666666,-2.6791666666666667,50.75,66.75,-11.9125,-3.8333333333333335,465173.0,450001.0,439850.0
2016-01-06,465173.0,369558.0,-95615.0,0.0,0.0,0.0,0.0,0.0,-2.7,3.4,-6.2,-7.216666666666666,55.333333333333336,-11.225,0.0,0.0,0.0,0.0,0.0,7.925,24.1,0.0,2016,1498474.7,19657321,0,1,6,2,1,1,0,399079.0,402027.0,388811.0,406198.0,419501.0,414416.0,419326.0,422253.0,409446.7142857143,14467.872692211493,405125.7333333333,358028.0,431984.0,-6.004166666666666,-2.4166666666666665,-11.791666666666666,-8.541666666666666,39.04166666666666,50.75,-18.091666666666665,-11.9125,450001.0,439850.0,398020.0
2016-01-07,450001.0,392301.0,-57700.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,5.4,-5.0,-3.625,59.875,-7.3125,0.0,0.0,0.0,0.0,59.583333333333336,3.5375,19.8,3.0,2016,1498474.7,19657321,0,1,7,3,1,1,0,457659.0,399079.0,402027.0,388811.0,406198.0,388312.0,424130.0,409706.0,414832.1428571429,23333.703966783145,407427.0333333333,358028.0,457659.0,-2.7,-6.004166666666666,-7.216666666666666,-11.791666666666666,55.333333333333336,39.04166666666666,-11.225,-18.091666666666665,439850.0,398020.0,388793.0
2016-01-08,439850.0,379999.0,-59851.0,0.0,0.0,0.0,0.0,0.0,2.245833333333333,6.0,-1.3,-1.4708333333333332,77.91666666666667,-1.2333333333333334,0.0,0.0,0.0,0.0,61.375,9.6375,24.1,3.0,2016,1498474.7,19657321,0,1,8,4,1,1,0,484990.0,457659.0,399079.0,402027.0,388811.0,358028.0,422145.0,407988.0,422609.28571428574,35398.8151247757,410592.4666666667,358028.0,484990.0,-0.0999999999999999,-2.7,-3.625,-7.216666666666666,59.875,55.333333333333336,-7.3125,-11.225,398020.0,388793.0,446469.0
2016-01-09,398020.0,347496.0,-50524.0,0.0,0.0,0.0,0.0,0.0,5.495833333333334,8.4,2.5,2.4833333333333334,90.70833333333331,4.075,0.1,0.1,0.0,0.0,90.91666666666669,10.933333333333332,25.9,51.0,2016,1498474.7,19657321,0,1,9,5,1,1,1,465173.0,484990.0,457659.0,399079.0,402027.0,371310.0,412628.0,380625.0,429133.8571428572,38778.16133869013,411956.5333333333,358028.0,484990.0,2.245833333333333,-0.0999999999999999,-1.4708333333333332,-3.625,77.91666666666667,59.875,-1.2333333333333334,-7.3125,388793.0,446469.0,462397.0
2016-01-10,388793.0,341516.0,-47277.0,0.0,0.0,0.0,0.0,0.0,10.35,13.9,4.7,7.1875,91.66666666666669,9.029166666666669,31.2,31.2,0.0,0.0,76.625,20.58333333333333,81.4,65.0,2016,1498474.7,19657321,0,1,10,6,1,1,1,450001.0,465173.0,484990.0,457659.0,399079.0,375553.0,406427.0,373300.0,435391.4285714286,37986.31000705839,412801.8,358028.0,484990.0,5.495833333333334,2.245833333333333,2.4833333333333334,-1.4708333333333332,90.70833333333331,77.91666666666667,4.075,-1.2333333333333334,446469.0,462397.0,471132.0
2016-01-11,446469.0,378879.0,-67590.0,0.0,0.0,0.0,0.0,0.0,-0.0333333333333332,3.4,-3.3,-6.2,41.41666666666666,-11.8125,0.0,0.0,0.0,0.0,10.708333333333334,19.125,47.2,2.0,2016,1498474.7,19657321,0,1,11,0,2,1,0,439850.0,450001.0,465173.0,484990.0,457659.0,419961.0,431984.0,410535.0,442682.7142857143,31978.53730610681,413388.3666666666,358028.0,484990.0,10.35,5.495833333333334,7.1875,2.4833333333333334,91.66666666666669,90.70833333333331,9.029166666666669,4.075,462397.0,471132.0,466965.0
2016-01-12,462397.0,386243.0,-76154.0,0.0,0.0,0.0,0.0,0.0,-0.7666666666666666,5.6,-5.6,-5.6375,54.875,-8.920833333333333,0.0,0.0,0.0,0.0,50.79166666666666,11.95,43.2,3.0,2016,1498474.7,19657321,0,1,12,1,2,1,0,398020.0,439850.0,450001.0,465173.0,484990.0,430550.0,419394.0,412044.0,442110.28571428574,32851.530434741246,412998.8333333333,358028.0,484990.0,-0.0333333333333332,10.35,-6.2,7.1875,41.41666666666666,91.66666666666669,-11.8125,9.029166666666669,471132.0,466965.0,434699.0
2016-01-13,471132.0,392657.0,-78475.0,0.0,0.0,0.0,0.0,0.0,-3.3708333333333336,-1.1,-4.9,-10.2875,41.25,-14.758333333333333,0.0,0.0,0.0,0.0,20.25,22.77083333333333,57.2,3.0,2016,1498474.7,19657321,0,1,13,2,2,1,0,388793.0,398020.0,439850.0,450001.0,465173.0,419501.0,414416.0,419326.0,440640.8571428572,35240.282761958995,412359.0,358028.0,484990.0,-0.7666666666666666,-0.0333333333333332,-5.6375,-6.2,54.875,41.41666666666666,-8.920833333333333,-11.8125,466965.0,434699.0,400463.0
2016-01-14,466965.0,374025.0,-92940.0,0.0,0.0,0.0,0.0,0.0,-1.9208333333333332,2.7,-5.5,-6.916666666666667,49.54166666666666,-11.354166666666666,0.1,0.0,0.14,0.0,60.04166666666666,11.520833333333334,34.6,71.0,2016,1498474.7,19657321,0,1,14,3,2,1,0,446469.0,388793.0,398020.0,439850.0,450001.0,406198.0,388312.0,424130.0,439042.28571428574,34587.39467741672,414553.8,358028.0,484990.0,-3.3708333333333336,-0.7666666666666666,-10.2875,-5.6375,41.25,54.875,-14.758333333333333,-8.920833333333333,434699.0,400463.0,407489.0
2016-01-15,434699.0,347582.0,-87117.0,0.0,0.0,0.0,0.0,0.0,3.7083333333333335,8.7,-1.1,0.7791666666666667,77.20833333333333,0.0208333333333333,0.2,0.2,0.0,0.0,87.91666666666667,5.7250000000000005,16.9,51.0,2016,1498474.7,19657321,0,1,15,4,2,1,0,462397.0,446469.0,388793.0,398020.0,439850.0,388811.0,358028.0,422145.0,435814.7142857143,30383.814039244506,417523.7,358028.0,484990.0,-1.9208333333333332,-3.3708333333333336,-6.916666666666667,-10.2875,49.54166666666666,41.25,-11.354166666666666,-14.758333333333333,400463.0,407489.0,459899.0
2016-01-16,400463.0,330812.0,-69651.0,0.0,0.0,0.0,0.0,0.0,5.404166666666666,10.0,2.4,1.975,82.95833333333333,2.520833333333333,8.1,8.1,0.0,0.0,87.91666666666667,11.766666666666666,32.8,61.0,2016,1498474.7,19657321,0,1,16,5,2,1,1,471132.0,462397.0,446469.0,388793.0,398020.0,402027.0,371310.0,412628.0,436666.0,31409.621275440917,419543.6,358028.0,484990.0,3.7083333333333335,-1.9208333333333332,0.7791666666666667,-6.916666666666667,77.20833333333333,49.54166666666666,0.0208333333333333,-11.354166666666666,407489.0,459899.0,486839.0
2016-01-17,407489.0,328685.0,-78804.0,0.0,0.0,0.0,0.0,0.0,0.6583333333333333,4.1,-2.2,-3.2625,70.75,-4.154166666666667,1.9,0.0,1.4,0.02,85.16666666666667,8.558333333333334,20.5,73.0,2016,1498474.7,19657321,0,1,17,6,2,1,1,466965.0,471132.0,462397.0,446469.0,388793.0,399079.0,375553.0,406427.0,439089.4285714286,33212.65317544425,421374.3,358028.0,484990.0,5.404166666666666,3.7083333333333335,1.975,0.7791666666666667,82.95833333333333,77.20833333333333,2.520833333333333,0.0208333333333333,459899.0,486839.0,468092.0
2016-01-18,459899.0,368938.0,-90961.0,0.0,0.0,0.0,0.0,0.0,-4.029166666666667,-2.2,-6.9,-10.766666666666666,48.625,-14.008333333333333,0.0,0.0,0.0,0.02,25.416666666666668,22.383333333333336,59.4,2.0,2016,1498474.7,19657321,1,1,18,0,3,1,0,434699.0,466965.0,471132.0,462397.0,446469.0,457659.0,419961.0,431984.0,438353.5714285714,33250.03503685893,421886.7333333333,358028.0,484990.0,0.6583333333333333,5.404166666666666,-3.2625,1.975,70.75,82.95833333333333,-4.154166666666667,2.520833333333333,486839.0,468092.0,463755.0
2016-01-19,486839.0,384607.0,-102232.0,0.0,0.0,0.0,0.0,0.0,-5.8,-2.4,-8.6,-12.991666666666667,42.0,-16.829166666666666,0.0,0.0,0.0,0.01,13.333333333333334,23.9375,62.3,3.0,2016,1498474.7,19657321,0,1,19,1,3,1,0,400463.0,434699.0,466965.0,471132.0,462397.0,484990.0,430550.0,419394.0,438702.5714285714,32765.415689193997,421097.8333333333,358028.0,484990.0,-4.029166666666667,0.6583333333333333,-10.766666666666666,-3.2625,48.625,70.75,-14.008333333333333,-4.154166666666667,468092.0,463755.0,468907.0
2016-01-20,468092.0,372009.0,-96083.0,0.0,0.0,0.0,0.0,0.0,-1.7374999999999998,2.6,-4.4,-6.6125,56.29166666666666,-9.4625,0.0,0.0,0.0,0.01,53.16666666666666,11.370833333333332,41.8,3.0,2016,1498474.7,19657321,0,1,20,2,3,1,0,407489.0,400463.0,434699.0,466965.0,471132.0,465173.0,419501.0,414416.0,441373.4285714286,28503.865725295615,420609.3,358028.0,484990.0,-5.8,-4.029166666666667,-12.991666666666667,-10.766666666666666,42.0,48.625,-16.829166666666666,-14.008333333333333,463755.0,468907.0,446229.0
2016-01-21,463755.0,364282.0,-99473.0,0.0,0.0,0.0,0.0,0.0,-1.8,2.1,-3.9,-6.783333333333334,52.875,-10.3625,0.0,0.0,0.0,0.01,35.75,11.5625,33.8,3.0,2016,1498474.7,19657321,0,1,21,3,3,1,0,459899.0,407489.0,400463.0,434699.0,466965.0,450001.0,406198.0,388312.0,443292.0,29343.618562360414,422185.0,358028.0,484990.0,-1.7374999999999998,-5.8,-6.6125,-12.991666666666667,56.29166666666666,42.0,-9.4625,-16.829166666666666,468907.0,446229.0,431661.0
2016-01-22,468907.0,367714.0,-101193.0,0.0,0.0,0.0,0.0,0.0,-3.6,-1.4,-6.2,-8.579166666666667,45.29166666666666,-13.8375,0.3,0.0,0.21,0.01,61.66666666666666,9.920833333333333,27.0,71.0,2016,1498474.7,19657321,0,1,22,4,3,1,0,486839.0,459899.0,407489.0,400463.0,434699.0,439850.0,388811.0,358028.0,446783.7142857143,33197.09677423717,424865.4,358028.0,486839.0,-1.8,-1.7374999999999998,-6.783333333333334,-6.6125,52.875,56.29166666666666,-10.3625,-9.4625,446229.0,431661.0,452172.0
2016-01-23,446229.0,362190.0,-84039.0,0.0,0.0,0.0,0.0,0.0,-3.2583333333333333,-2.5,-4.1,-10.558333333333334,79.0,-6.445833333333333,43.9,0.0,30.73,0.29,99.83333333333331,29.83333333333333,73.1,75.0,2016,1498474.7,19657321,0,1,23,5,3,1,1,468092.0,486839.0,459899.0,407489.0,400463.0,398020.0,402027.0,371310.0,446349.4285714286,32843.485400999794,426069.0,358028.0,486839.0,-3.6,-1.8,-8.579166666666667,-6.783333333333334,45.29166666666666,52.875,-13.8375,-10.3625,431661.0,452172.0,444559.0
